"Date Time GMT+00:00","Abs Pres kPa"
15/07/11 03:26:20,113.891
15/07/11 03:26:22,113.903
15/07/11 03:26:24,113.891
15/07/11 03:26:26,113.879
15/07/11 03:26:28,113.855
15/07/11 03:26:30,113.867
15/07/11 03:26:32,113.891
15/07/11 03:26:34,113.891
15/07/11 03:26:36,113.891
15/07/11 03:26:38,113.879
15/07/11 03:26:40,113.867
15/07/11 03:26:42,113.855
15/07/11 03:26:44,113.855
15/07/11 03:26:46,113.879
15/07/11 03:26:48,113.879
15/07/11 03:26:50,113.867
15/07/11 03:26:52,113.867
15/07/11 03:26:54,113.867
15/07/11 03:26:56,113.867
15/07/11 03:26:58,113.867
15/07/11 03:27:00,113.855
15/07/11 03:27:02,113.855
15/07/11 03:27:04,113.855
15/07/11 03:27:06,113.855
15/07/11 03:27:08,113.843
15/07/11 03:27:10,113.843
15/07/11 03:27:12,113.843
15/07/11 03:27:14,113.843
15/07/11 03:27:16,113.843
15/07/11 03:27:18,113.843
15/07/11 03:27:20,113.831
15/07/11 03:27:22,113.843
15/07/11 03:27:24,113.831
15/07/11 03:27:26,113.831
15/07/11 03:27:28,113.831
15/07/11 03:27:30,113.831
15/07/11 03:27:32,113.855
15/07/11 03:27:34,113.843
15/07/11 03:27:36,113.831
15/07/11 03:27:38,113.831
15/07/11 03:27:40,113.819
15/07/11 03:27:42,113.807
15/07/11 03:27:44,113.831
15/07/11 03:27:46,113.843
15/07/11 03:27:48,113.843
15/07/11 03:27:50,113.819
15/07/11 03:27:52,113.819
15/07/11 03:27:54,113.795
15/07/11 03:27:56,113.795
15/07/11 03:27:58,113.783
15/07/11 03:28:00,113.807
15/07/11 03:28:02,113.819
15/07/11 03:28:04,113.807
15/07/11 03:28:06,113.807
15/07/11 03:28:08,113.795
15/07/11 03:28:10,113.771
15/07/11 03:28:12,113.771
15/07/11 03:28:14,113.783
15/07/11 03:28:16,113.795
15/07/11 03:28:18,113.783
15/07/11 03:28:20,113.795
15/07/11 03:28:22,113.771
15/07/11 03:28:24,113.783
15/07/11 03:28:26,113.783
15/07/11 03:28:28,113.783
15/07/11 03:28:30,113.783
15/07/11 03:28:32,113.771
15/07/11 03:28:34,113.759
15/07/11 03:28:36,113.747
15/07/11 03:28:38,113.759
15/07/11 03:28:40,113.759
15/07/11 03:28:42,113.759
15/07/11 03:28:44,113.747
15/07/11 03:28:46,113.759
15/07/11 03:28:48,113.759
15/07/11 03:28:50,113.771
15/07/11 03:28:52,113.759
15/07/11 03:28:54,113.747
15/07/11 03:28:56,113.735
15/07/11 03:28:58,113.747
15/07/11 03:29:00,113.735
15/07/11 03:29:02,113.747
15/07/11 03:29:04,113.759
15/07/11 03:29:06,113.759
15/07/11 03:29:08,113.735
15/07/11 03:29:10,113.723
15/07/11 03:29:12,113.711
15/07/11 03:29:14,113.735
15/07/11 03:29:16,113.747
15/07/11 03:29:18,113.735
15/07/11 03:29:20,113.723
15/07/11 03:29:22,113.711
15/07/11 03:29:24,113.723
15/07/11 03:29:26,113.735
15/07/11 03:29:28,113.711
15/07/11 03:29:30,113.711
15/07/11 03:29:32,113.711
15/07/11 03:29:34,113.711
15/07/11 03:29:36,113.711
15/07/11 03:29:38,113.699
15/07/11 03:29:40,113.723
15/07/11 03:29:42,113.735
15/07/11 03:29:44,113.723
15/07/11 03:29:46,113.711
15/07/11 03:29:48,113.699
15/07/11 03:29:50,113.699
15/07/11 03:29:52,113.687
15/07/11 03:29:54,113.687
15/07/11 03:29:56,113.675
15/07/11 03:29:58,113.687
15/07/11 03:30:00,113.687
15/07/11 03:30:02,113.687
15/07/11 03:30:04,113.675
15/07/11 03:30:06,113.663
15/07/11 03:30:08,113.675
15/07/11 03:30:10,113.687
15/07/11 03:30:12,113.663
15/07/11 03:30:14,113.663
15/07/11 03:30:16,113.675
15/07/11 03:30:18,113.687
15/07/11 03:30:20,113.663
15/07/11 03:30:22,113.651
15/07/11 03:30:24,113.651
15/07/11 03:30:26,113.663
15/07/11 03:30:28,113.663
15/07/11 03:30:30,113.651
15/07/11 03:30:32,113.651
15/07/11 03:30:34,113.651
15/07/11 03:30:36,113.663
15/07/11 03:30:38,113.663
15/07/11 03:30:40,113.663
15/07/11 03:30:42,113.639
15/07/11 03:30:44,113.627
15/07/11 03:30:46,113.627
15/07/11 03:30:48,113.627
15/07/11 03:30:50,113.627
15/07/11 03:30:52,113.639
15/07/11 03:30:54,113.627
15/07/11 03:30:56,113.639
15/07/11 03:30:58,113.627
15/07/11 03:31:00,113.627
15/07/11 03:31:02,113.615
15/07/11 03:31:04,113.627
15/07/11 03:31:06,113.639
15/07/11 03:31:08,113.615
15/07/11 03:31:10,113.615
15/07/11 03:31:12,113.603
15/07/11 03:31:14,113.627
15/07/11 03:31:16,113.627
15/07/11 03:31:18,113.603
15/07/11 03:31:20,113.591
15/07/11 03:31:22,113.603
15/07/11 03:31:24,113.591
15/07/11 03:31:26,113.603
15/07/11 03:31:28,113.603
15/07/11 03:31:30,113.615
15/07/11 03:31:32,113.591
15/07/11 03:31:34,113.591
15/07/11 03:31:36,113.579
15/07/11 03:31:38,113.567
15/07/11 03:31:40,113.591
15/07/11 03:31:42,113.603
15/07/11 03:31:44,113.579
15/07/11 03:31:46,113.567
15/07/11 03:31:48,113.579
15/07/11 03:31:50,113.567
15/07/11 03:31:52,113.567
15/07/11 03:31:54,113.579
15/07/11 03:31:56,113.591
15/07/11 03:31:58,113.567
15/07/11 03:32:00,113.567
15/07/11 03:32:02,113.542
15/07/11 03:32:04,113.53
15/07/11 03:32:06,113.542
15/07/11 03:32:08,113.554
15/07/11 03:32:10,113.579
15/07/11 03:32:12,113.554
15/07/11 03:32:14,113.542
15/07/11 03:32:16,113.554
15/07/11 03:32:18,113.554
15/07/11 03:32:20,113.554
15/07/11 03:32:22,113.554
15/07/11 03:32:24,113.542
15/07/11 03:32:26,113.542
15/07/11 03:32:28,113.542
15/07/11 03:32:30,113.53
15/07/11 03:32:32,113.518
15/07/11 03:32:34,113.53
15/07/11 03:32:36,113.542
15/07/11 03:32:38,113.53
15/07/11 03:32:40,113.53
15/07/11 03:32:42,113.53
15/07/11 03:32:44,113.518
15/07/11 03:32:46,113.53
15/07/11 03:32:48,113.518
15/07/11 03:32:50,113.518
15/07/11 03:32:52,113.518
15/07/11 03:32:54,113.518
15/07/11 03:32:56,113.518
15/07/11 03:32:58,113.53
15/07/11 03:33:00,113.53
15/07/11 03:33:02,113.518
15/07/11 03:33:04,113.506
15/07/11 03:33:06,113.506
15/07/11 03:33:08,113.506
15/07/11 03:33:10,113.506
15/07/11 03:33:12,113.494
15/07/11 03:33:14,113.506
15/07/11 03:33:16,113.506
15/07/11 03:33:18,113.506
15/07/11 03:33:20,113.482
15/07/11 03:33:22,113.482
15/07/11 03:33:24,113.482
15/07/11 03:33:26,113.482
15/07/11 03:33:28,113.494
15/07/11 03:33:30,113.47
15/07/11 03:33:32,113.47
15/07/11 03:33:34,113.47
15/07/11 03:33:36,113.47
15/07/11 03:33:38,113.482
15/07/11 03:33:40,113.47
15/07/11 03:33:42,113.458
15/07/11 03:33:44,113.47
15/07/11 03:33:46,113.458
15/07/11 03:33:48,113.446
15/07/11 03:33:50,113.458
15/07/11 03:33:52,113.458
15/07/11 03:33:54,113.458
15/07/11 03:33:56,113.458
15/07/11 03:33:58,113.446
15/07/11 03:34:00,113.458
15/07/11 03:34:02,113.446
15/07/11 03:34:04,113.458
15/07/11 03:34:06,113.458
15/07/11 03:34:08,113.446
15/07/11 03:34:10,113.446
15/07/11 03:34:12,113.434
15/07/11 03:34:14,113.422
15/07/11 03:34:16,113.434
15/07/11 03:34:18,113.446
15/07/11 03:34:20,113.434
15/07/11 03:34:22,113.434
15/07/11 03:34:24,113.422
15/07/11 03:34:26,113.434
15/07/11 03:34:28,113.422
15/07/11 03:34:30,113.41
15/07/11 03:34:32,113.41
15/07/11 03:34:34,113.422
15/07/11 03:34:36,113.41
15/07/11 03:34:38,113.398
15/07/11 03:34:40,113.386
15/07/11 03:34:42,113.398
15/07/11 03:34:44,113.41
15/07/11 03:34:46,113.422
15/07/11 03:34:48,113.41
15/07/11 03:34:50,113.422
15/07/11 03:34:52,113.41
15/07/11 03:34:54,113.398
15/07/11 03:34:56,113.398
15/07/11 03:34:58,113.398
15/07/11 03:35:00,113.41
15/07/11 03:35:02,113.398
15/07/11 03:35:04,113.374
15/07/11 03:35:06,113.35
15/07/11 03:35:08,113.338
15/07/11 03:35:10,113.338
15/07/11 03:35:12,113.35
15/07/11 03:35:14,113.338
15/07/11 03:35:16,113.35
15/07/11 03:35:18,113.35
15/07/11 03:35:20,113.386
15/07/11 03:35:22,113.386
15/07/11 03:35:24,113.41
15/07/11 03:35:26,113.41
15/07/11 03:35:28,113.41
15/07/11 03:35:30,113.398
15/07/11 03:35:32,113.386
15/07/11 03:35:34,113.386
15/07/11 03:35:36,113.362
15/07/11 03:35:38,113.338
15/07/11 03:35:40,113.314
15/07/11 03:35:42,113.314
15/07/11 03:35:44,113.302
15/07/11 03:35:46,113.302
15/07/11 03:35:48,113.326
15/07/11 03:35:50,113.326
15/07/11 03:35:52,113.338
15/07/11 03:35:54,113.326
15/07/11 03:35:56,113.326
15/07/11 03:35:58,113.35
15/07/11 03:36:00,113.35
15/07/11 03:36:02,113.362
15/07/11 03:36:04,113.362
15/07/11 03:36:06,113.338
15/07/11 03:36:08,113.326
15/07/11 03:36:10,113.314
15/07/11 03:36:12,113.314
15/07/11 03:36:14,113.302
15/07/11 03:36:16,113.314
15/07/11 03:36:18,113.302
15/07/11 03:36:20,113.314
15/07/11 03:36:22,113.302
15/07/11 03:36:24,113.29
15/07/11 03:36:26,113.278
15/07/11 03:36:28,113.29
15/07/11 03:36:30,113.29
15/07/11 03:36:32,113.302
15/07/11 03:36:34,113.326
15/07/11 03:36:36,113.326
15/07/11 03:36:38,113.326
15/07/11 03:36:40,113.302
15/07/11 03:36:42,113.254
15/07/11 03:36:44,113.242
15/07/11 03:36:46,113.23
15/07/11 03:36:48,113.242
15/07/11 03:36:50,113.266
15/07/11 03:36:52,113.278
15/07/11 03:36:54,113.278
15/07/11 03:36:56,113.29
15/07/11 03:36:58,113.278
15/07/11 03:37:00,113.254
15/07/11 03:37:02,113.266
15/07/11 03:37:04,113.266
15/07/11 03:37:06,113.254
15/07/11 03:37:08,113.266
15/07/11 03:37:10,113.278
15/07/11 03:37:12,113.278
15/07/11 03:37:14,113.254
15/07/11 03:37:16,113.242
15/07/11 03:37:18,113.23
15/07/11 03:37:20,113.218
15/07/11 03:37:22,113.23
15/07/11 03:37:24,113.242
15/07/11 03:37:26,113.23
15/07/11 03:37:28,113.23
15/07/11 03:37:30,113.218
15/07/11 03:37:32,113.218
15/07/11 03:37:34,113.218
15/07/11 03:37:36,113.218
15/07/11 03:37:38,113.218
15/07/11 03:37:40,113.218
15/07/11 03:37:42,113.218
15/07/11 03:37:44,113.23
15/07/11 03:37:46,113.23
15/07/11 03:37:48,113.242
15/07/11 03:37:50,113.242
15/07/11 03:37:52,113.218
15/07/11 03:37:54,113.193
15/07/11 03:37:56,113.181
15/07/11 03:37:58,113.193
15/07/11 03:38:00,113.218
15/07/11 03:38:02,113.23
15/07/11 03:38:04,113.23
15/07/11 03:38:06,113.193
15/07/11 03:38:08,113.145
15/07/11 03:38:10,113.133
15/07/11 03:38:12,113.133
15/07/11 03:38:14,113.157
15/07/11 03:38:16,113.181
15/07/11 03:38:18,113.193
15/07/11 03:38:20,113.193
15/07/11 03:38:22,113.169
15/07/11 03:38:24,113.157
15/07/11 03:38:26,113.145
15/07/11 03:38:28,113.169
15/07/11 03:38:30,113.169
15/07/11 03:38:32,113.169
15/07/11 03:38:34,113.145
15/07/11 03:38:36,113.121
15/07/11 03:38:38,113.133
15/07/11 03:38:40,113.145
15/07/11 03:38:42,113.169
15/07/11 03:38:44,113.193
15/07/11 03:38:46,113.181
15/07/11 03:38:48,113.169
15/07/11 03:38:50,113.145
15/07/11 03:38:52,113.133
15/07/11 03:38:54,113.145
15/07/11 03:38:56,113.157
15/07/11 03:38:58,113.169
15/07/11 03:39:00,113.145
15/07/11 03:39:02,113.109
15/07/11 03:39:04,113.061
15/07/11 03:39:06,113.061
15/07/11 03:39:08,113.097
15/07/11 03:39:10,113.109
15/07/11 03:39:12,113.121
15/07/11 03:39:14,113.133
15/07/11 03:39:16,113.133
15/07/11 03:39:18,113.133
15/07/11 03:39:20,113.097
15/07/11 03:39:22,113.085
15/07/11 03:39:24,113.061
15/07/11 03:39:26,113.073
15/07/11 03:39:28,113.109
15/07/11 03:39:30,113.121
15/07/11 03:39:32,113.121
15/07/11 03:39:34,113.097
15/07/11 03:39:36,113.073
15/07/11 03:39:38,113.073
15/07/11 03:39:40,113.085
15/07/11 03:39:42,113.097
15/07/11 03:39:44,113.097
15/07/11 03:39:46,113.085
15/07/11 03:39:48,113.073
15/07/11 03:39:50,113.085
15/07/11 03:39:52,113.037
15/07/11 03:39:54,113.025
15/07/11 03:39:56,113.013
15/07/11 03:39:58,113.025
15/07/11 03:40:00,113.037
15/07/11 03:40:02,113.049
15/07/11 03:40:04,113.085
15/07/11 03:40:06,113.085
15/07/11 03:40:08,113.085
15/07/11 03:40:10,113.073
15/07/11 03:40:12,113.049
15/07/11 03:40:14,113.025
15/07/11 03:40:16,113.025
15/07/11 03:40:18,113.037
15/07/11 03:40:20,113.037
15/07/11 03:40:22,113.025
15/07/11 03:40:24,113.037
15/07/11 03:40:26,113.037
15/07/11 03:40:28,113.013
15/07/11 03:40:30,113.001
15/07/11 03:40:32,113.001
15/07/11 03:40:34,113.013
15/07/11 03:40:36,113.001
15/07/11 03:40:38,113.001
15/07/11 03:40:40,113.013
15/07/11 03:40:42,113.001
15/07/11 03:40:44,113.013
15/07/11 03:40:46,112.989
15/07/11 03:40:48,112.989
15/07/11 03:40:50,112.989
15/07/11 03:40:52,112.989
15/07/11 03:40:54,113.001
15/07/11 03:40:56,113.013
15/07/11 03:40:58,113.013
15/07/11 03:41:00,113.025
15/07/11 03:41:02,113.025
15/07/11 03:41:04,113.013
15/07/11 03:41:06,112.989
15/07/11 03:41:08,112.989
15/07/11 03:41:10,112.965
15/07/11 03:41:12,112.965
15/07/11 03:41:14,112.965
15/07/11 03:41:16,112.977
15/07/11 03:41:18,112.965
15/07/11 03:41:20,112.965
15/07/11 03:41:22,112.965
15/07/11 03:41:24,112.965
15/07/11 03:41:26,112.953
15/07/11 03:41:28,112.965
15/07/11 03:41:30,112.941
15/07/11 03:41:32,112.929
15/07/11 03:41:34,112.941
15/07/11 03:41:36,112.941
15/07/11 03:41:38,112.941
15/07/11 03:41:40,112.977
15/07/11 03:41:42,112.965
15/07/11 03:41:44,112.977
15/07/11 03:41:46,112.953
15/07/11 03:41:48,112.941
15/07/11 03:41:50,112.929
15/07/11 03:41:52,112.929
15/07/11 03:41:54,112.941
15/07/11 03:41:56,112.941
15/07/11 03:41:58,112.929
15/07/11 03:42:00,112.929
15/07/11 03:42:02,112.905
15/07/11 03:42:04,112.893
15/07/11 03:42:06,112.893
15/07/11 03:42:08,112.905
15/07/11 03:42:10,112.917
15/07/11 03:42:12,112.929
15/07/11 03:42:14,112.929
15/07/11 03:42:16,112.929
15/07/11 03:42:18,112.929
15/07/11 03:42:20,112.941
15/07/11 03:42:22,112.917
15/07/11 03:42:24,112.917
15/07/11 03:42:26,112.917
15/07/11 03:42:28,112.917
15/07/11 03:42:30,112.893
15/07/11 03:42:32,112.893
15/07/11 03:42:34,112.893
15/07/11 03:42:36,112.905
15/07/11 03:42:38,112.893
15/07/11 03:42:40,112.893
15/07/11 03:42:42,112.881
15/07/11 03:42:44,112.869
15/07/11 03:42:46,112.857
15/07/11 03:42:48,112.857
15/07/11 03:42:50,112.869
15/07/11 03:42:52,112.893
15/07/11 03:42:54,112.917
15/07/11 03:42:56,112.905
15/07/11 03:42:58,112.881
15/07/11 03:43:00,112.857
15/07/11 03:43:02,112.845
15/07/11 03:43:04,112.869
15/07/11 03:43:06,112.869
15/07/11 03:43:08,112.881
15/07/11 03:43:10,112.881
15/07/11 03:43:12,112.869
15/07/11 03:43:14,112.857
15/07/11 03:43:16,112.857
15/07/11 03:43:18,112.833
15/07/11 03:43:20,112.833
15/07/11 03:43:22,112.82
15/07/11 03:43:24,112.833
15/07/11 03:43:26,112.845
15/07/11 03:43:28,112.869
15/07/11 03:43:30,112.881
15/07/11 03:43:32,112.869
15/07/11 03:43:34,112.857
15/07/11 03:43:36,112.845
15/07/11 03:43:38,112.82
15/07/11 03:43:40,112.833
15/07/11 03:43:42,112.833
15/07/11 03:43:44,112.845
15/07/11 03:43:46,112.833
15/07/11 03:43:48,112.82
15/07/11 03:43:50,112.808
15/07/11 03:43:52,112.796
15/07/11 03:43:54,112.796
15/07/11 03:43:56,112.784
15/07/11 03:43:58,112.784
15/07/11 03:44:00,112.796
15/07/11 03:44:02,112.82
15/07/11 03:44:04,112.808
15/07/11 03:44:06,112.82
15/07/11 03:44:08,112.808
15/07/11 03:44:10,112.784
15/07/11 03:44:12,112.772
15/07/11 03:44:14,112.784
15/07/11 03:44:16,112.796
15/07/11 03:44:18,112.808
15/07/11 03:44:20,112.796
15/07/11 03:44:22,112.772
15/07/11 03:44:24,112.76
15/07/11 03:44:26,112.784
15/07/11 03:44:28,112.784
15/07/11 03:44:30,112.808
15/07/11 03:44:32,112.833
15/07/11 03:44:34,112.808
15/07/11 03:44:36,112.784
15/07/11 03:44:38,112.748
15/07/11 03:44:40,112.736
15/07/11 03:44:42,112.736
15/07/11 03:44:44,112.76
15/07/11 03:44:46,112.772
15/07/11 03:44:48,112.772
15/07/11 03:44:50,112.76
15/07/11 03:44:52,112.748
15/07/11 03:44:54,112.748
15/07/11 03:44:56,112.748
15/07/11 03:44:58,112.772
15/07/11 03:45:00,112.784
15/07/11 03:45:02,112.796
15/07/11 03:45:04,112.796
15/07/11 03:45:06,112.772
15/07/11 03:45:08,112.76
15/07/11 03:45:10,112.724
15/07/11 03:45:12,112.712
15/07/11 03:45:14,112.724
15/07/11 03:45:16,112.736
15/07/11 03:45:18,112.748
15/07/11 03:45:20,112.736
15/07/11 03:45:22,112.748
15/07/11 03:45:24,112.724
15/07/11 03:45:26,112.712
15/07/11 03:45:28,112.7
15/07/11 03:45:30,112.7
15/07/11 03:45:32,112.7
15/07/11 03:45:34,112.712
15/07/11 03:45:36,112.724
15/07/11 03:45:38,112.748
15/07/11 03:45:40,112.748
15/07/11 03:45:42,112.76
15/07/11 03:45:44,112.748
15/07/11 03:45:46,112.748
15/07/11 03:45:48,112.712
15/07/11 03:45:50,112.724
15/07/11 03:45:52,112.712
15/07/11 03:45:54,112.7
15/07/11 03:45:56,112.688
15/07/11 03:45:58,112.688
15/07/11 03:46:00,112.676
15/07/11 03:46:02,112.676
15/07/11 03:46:04,112.664
15/07/11 03:46:06,112.688
15/07/11 03:46:08,112.7
15/07/11 03:46:10,112.712
15/07/11 03:46:12,112.712
15/07/11 03:46:14,112.712
15/07/11 03:46:16,112.7
15/07/11 03:46:18,112.688
15/07/11 03:46:20,112.688
15/07/11 03:46:22,112.676
15/07/11 03:46:24,112.664
15/07/11 03:46:26,112.652
15/07/11 03:46:28,112.664
15/07/11 03:46:30,112.688
15/07/11 03:46:32,112.712
15/07/11 03:46:34,112.7
15/07/11 03:46:36,112.7
15/07/11 03:46:38,112.664
15/07/11 03:46:40,112.652
15/07/11 03:46:42,112.652
15/07/11 03:46:44,112.64
15/07/11 03:46:46,112.64
15/07/11 03:46:48,112.664
15/07/11 03:46:50,112.664
15/07/11 03:46:52,112.652
15/07/11 03:46:54,112.64
15/07/11 03:46:56,112.652
15/07/11 03:46:58,112.664
15/07/11 03:47:00,112.664
15/07/11 03:47:02,112.664
15/07/11 03:47:04,112.664
15/07/11 03:47:06,112.664
15/07/11 03:47:08,112.664
15/07/11 03:47:10,112.64
15/07/11 03:47:12,112.652
15/07/11 03:47:14,112.64
15/07/11 03:47:16,112.628
15/07/11 03:47:18,112.628
15/07/11 03:47:20,112.64
15/07/11 03:47:22,112.64
15/07/11 03:47:24,112.64
15/07/11 03:47:26,112.628
15/07/11 03:47:28,112.64
15/07/11 03:47:30,112.628
15/07/11 03:47:32,112.628
15/07/11 03:47:34,112.616
15/07/11 03:47:36,112.628
15/07/11 03:47:38,112.604
15/07/11 03:47:40,112.604
15/07/11 03:47:42,112.604
15/07/11 03:47:44,112.604
15/07/11 03:47:46,112.616
15/07/11 03:47:48,112.616
15/07/11 03:47:50,112.616
15/07/11 03:47:52,112.604
15/07/11 03:47:54,112.604
15/07/11 03:47:56,112.592
15/07/11 03:47:58,112.58
15/07/11 03:48:00,112.58
15/07/11 03:48:02,112.568
15/07/11 03:48:04,112.568
15/07/11 03:48:06,112.592
15/07/11 03:48:08,112.592
15/07/11 03:48:10,112.592
15/07/11 03:48:12,112.592
15/07/11 03:48:14,112.58
15/07/11 03:48:16,112.58
15/07/11 03:48:18,112.58
15/07/11 03:48:20,112.58
15/07/11 03:48:22,112.604
15/07/11 03:48:24,112.58
15/07/11 03:48:26,112.58
15/07/11 03:48:28,112.592
15/07/11 03:48:30,112.58
15/07/11 03:48:32,112.592
15/07/11 03:48:34,112.568
15/07/11 03:48:36,112.58
15/07/11 03:48:38,112.568
15/07/11 03:48:40,112.58
15/07/11 03:48:42,112.58
15/07/11 03:48:44,112.556
15/07/11 03:48:46,112.556
15/07/11 03:48:48,112.532
15/07/11 03:48:50,112.52
15/07/11 03:48:52,112.52
15/07/11 03:48:54,112.544
15/07/11 03:48:56,112.556
15/07/11 03:48:58,112.556
15/07/11 03:49:00,112.556
15/07/11 03:49:02,112.544
15/07/11 03:49:04,112.556
15/07/11 03:49:06,112.544
15/07/11 03:49:08,112.556
15/07/11 03:49:10,112.556
15/07/11 03:49:12,112.556
15/07/11 03:49:14,112.544
15/07/11 03:49:16,112.532
15/07/11 03:49:18,112.508
15/07/11 03:49:20,112.52
15/07/11 03:49:22,112.52
15/07/11 03:49:24,112.508
15/07/11 03:49:26,112.52
15/07/11 03:49:28,112.508
15/07/11 03:49:30,112.508
15/07/11 03:49:32,112.508
15/07/11 03:49:34,112.484
15/07/11 03:49:36,112.484
15/07/11 03:49:38,112.496
15/07/11 03:49:40,112.496
15/07/11 03:49:42,112.508
15/07/11 03:49:44,112.508
15/07/11 03:49:46,112.508
15/07/11 03:49:48,112.496
15/07/11 03:49:50,112.508
15/07/11 03:49:52,112.508
15/07/11 03:49:54,112.508
15/07/11 03:49:56,112.508
15/07/11 03:49:58,112.496
15/07/11 03:50:00,112.484
15/07/11 03:50:02,112.496
15/07/11 03:50:04,112.484
15/07/11 03:50:06,112.484
15/07/11 03:50:08,112.472
15/07/11 03:50:10,112.46
15/07/11 03:50:12,112.448
15/07/11 03:50:14,112.472
15/07/11 03:50:16,112.46
15/07/11 03:50:18,112.472
15/07/11 03:50:20,112.46
15/07/11 03:50:22,112.472
15/07/11 03:50:24,112.46
15/07/11 03:50:26,112.46
15/07/11 03:50:28,112.46
15/07/11 03:50:30,112.472
15/07/11 03:50:32,112.472
15/07/11 03:50:34,112.472
15/07/11 03:50:36,112.472
15/07/11 03:50:38,112.472
15/07/11 03:50:40,112.46
15/07/11 03:50:42,112.448
15/07/11 03:50:44,112.435
15/07/11 03:50:46,112.435
15/07/11 03:50:48,112.46
15/07/11 03:50:50,112.448
15/07/11 03:50:52,112.472
15/07/11 03:50:54,112.46
15/07/11 03:50:56,112.448
15/07/11 03:50:58,112.423
15/07/11 03:51:00,112.423
15/07/11 03:51:02,112.448
15/07/11 03:51:04,112.423
15/07/11 03:51:06,112.423
15/07/11 03:51:08,112.423
15/07/11 03:51:10,112.448
15/07/11 03:51:12,112.448
15/07/11 03:51:14,112.448
15/07/11 03:51:16,112.435
15/07/11 03:51:18,112.411
15/07/11 03:51:20,112.399
15/07/11 03:51:22,112.411
15/07/11 03:51:24,112.423
15/07/11 03:51:26,112.435
15/07/11 03:51:28,112.448
15/07/11 03:51:30,112.435
15/07/11 03:51:32,112.399
15/07/11 03:51:34,112.375
15/07/11 03:51:36,112.375
15/07/11 03:51:38,112.387
15/07/11 03:51:40,112.387
15/07/11 03:51:42,112.399
15/07/11 03:51:44,112.399
15/07/11 03:51:46,112.399
15/07/11 03:51:48,112.399
15/07/11 03:51:50,112.423
15/07/11 03:51:52,112.411
15/07/11 03:51:54,112.423
15/07/11 03:51:56,112.387
15/07/11 03:51:58,112.387
15/07/11 03:52:00,112.387
15/07/11 03:52:02,112.375
15/07/11 03:52:04,112.375
15/07/11 03:52:06,112.387
15/07/11 03:52:08,112.375
15/07/11 03:52:10,112.375
15/07/11 03:52:12,112.363
15/07/11 03:52:14,112.387
15/07/11 03:52:16,112.375
15/07/11 03:52:18,112.363
15/07/11 03:52:20,112.363
15/07/11 03:52:22,112.363
15/07/11 03:52:24,112.363
15/07/11 03:52:26,112.363
15/07/11 03:52:28,112.363
15/07/11 03:52:30,112.375
15/07/11 03:52:32,112.363
15/07/11 03:52:34,112.363
15/07/11 03:52:36,112.363
15/07/11 03:52:38,112.375
15/07/11 03:52:40,112.375
15/07/11 03:52:42,112.375
15/07/11 03:52:44,112.363
15/07/11 03:52:46,112.351
15/07/11 03:52:48,112.351
15/07/11 03:52:50,112.339
15/07/11 03:52:52,112.363
15/07/11 03:52:54,112.351
15/07/11 03:52:56,112.339
15/07/11 03:52:58,112.339
15/07/11 03:53:00,112.351
15/07/11 03:53:02,112.351
15/07/11 03:53:04,112.363
15/07/11 03:53:06,112.351
15/07/11 03:53:08,112.351
15/07/11 03:53:10,112.351
15/07/11 03:53:12,112.351
15/07/11 03:53:14,112.351
15/07/11 03:53:16,112.351
15/07/11 03:53:18,112.339
15/07/11 03:53:20,112.339
15/07/11 03:53:22,112.339
15/07/11 03:53:24,112.351
15/07/11 03:53:26,112.339
15/07/11 03:53:28,112.339
15/07/11 03:53:30,112.351
15/07/11 03:53:32,112.339
15/07/11 03:53:34,112.315
15/07/11 03:53:36,112.315
15/07/11 03:53:38,112.315
15/07/11 03:53:40,112.303
15/07/11 03:53:42,112.315
15/07/11 03:53:44,112.327
15/07/11 03:53:46,112.327
15/07/11 03:53:48,112.327
15/07/11 03:53:50,112.327
15/07/11 03:53:52,112.315
15/07/11 03:53:54,112.327
15/07/11 03:53:56,112.315
15/07/11 03:53:58,112.315
15/07/11 03:54:00,112.315
15/07/11 03:54:02,112.327
15/07/11 03:54:04,112.315
15/07/11 03:54:06,112.315
15/07/11 03:54:08,112.303
15/07/11 03:54:10,112.315
15/07/11 03:54:12,112.303
15/07/11 03:54:14,112.291
15/07/11 03:54:16,112.291
15/07/11 03:54:18,112.291
15/07/11 03:54:20,112.303
15/07/11 03:54:22,112.279
15/07/11 03:54:24,112.291
15/07/11 03:54:26,112.279
15/07/11 03:54:28,112.279
15/07/11 03:54:30,112.279
15/07/11 03:54:32,112.291
15/07/11 03:54:34,112.291
15/07/11 03:54:36,112.279
15/07/11 03:54:38,112.267
15/07/11 03:54:40,112.279
15/07/11 03:54:42,112.279
15/07/11 03:54:44,112.291
15/07/11 03:54:46,112.291
15/07/11 03:54:48,112.279
15/07/11 03:54:50,112.267
15/07/11 03:54:52,112.255
15/07/11 03:54:54,112.267
15/07/11 03:54:56,112.267
15/07/11 03:54:58,112.255
15/07/11 03:55:00,112.243
15/07/11 03:55:02,112.243
15/07/11 03:55:04,112.243
15/07/11 03:55:06,112.255
15/07/11 03:55:08,112.255
15/07/11 03:55:10,112.267
15/07/11 03:55:12,112.267
15/07/11 03:55:14,112.255
15/07/11 03:55:16,112.243
15/07/11 03:55:18,112.255
15/07/11 03:55:20,112.243
15/07/11 03:55:22,112.255
15/07/11 03:55:24,112.255
